"Partner"	"Pair"	"theta"	"theta_e"	"theta_f"	"theta_g"	"lrv"	"lrv1"	"lrv2"	"lrv3"	"lrv4"	"lrv5"	"lrv6"	"lrm"	"lrm1"	"lrm2"	"lrm3"	"lrm4"	"lrm5"	"lrm6"	"p"	"p1"	"p2"	"p3"	"p4"	"p5"	"p6"	"Zeros"	"theta_mod"	"Fstat"	"Pval"	"FDR"
"Differentiating Basal"	"Artery"	0.992225538174076	0.105557902975489	0.894442097024511	0.00045662869477033	589.108803768216	1314.46221898989	657.462951211341	13.5713116971556	13.8587396112841	13.4224022028284	25.3748141860966	NA	2.47573282032025	-0.423339955853519	-1.89605338061692	-2.61209710797581	-1.83354586077793	-3.39846270998858	1201933750518.4	481814833805.636	92401217671.6314	153402352025.749	76558528323.1858	374070078137.34	12741963948.7178	920	0.992205785303737	4.53636958461267	0.000458565173958541	0.000722753468209282
"Platelet/Megakaryocyte"	"Myofibroblast"	0.992268270867854	0.614246310007371	0.385753689992629	0.0130117464826877	175.13129224499	316.098189124054	789.213221825992	352.554524281416	86.2590170309838	117.126841244412	1755.95322574078	NA	-0.87087034451133	-5.60721709000446	-0.660534225583145	0.605782365240007	0.908401460756881	-10.7062241406653	11776094657.3241	2516825591.96061	222142452.23783	349433767.498237	2494471166.3824	6064666635.29741	15282263.7233464	540	0.992248659529642	4.51122109908406	0.000483603310800578	0.00075994805982948
"Vein"	"Capillary Aerocyte"	0.992273295609014	0.60761606825922	0.39238393174078	0.0149087727247833	61.2905141802627	71.1221767501374	155.981435713696	32.5392807669702	49.3130290587733	105.153048168289	110.861886748519	NA	-0.284619551751243	1.59706732653942	-0.853871576205331	-0.562539661100522	-0.00577668992520641	3.36158916325313	1144648739.21153	387054101.12284	74483402.8459734	416199091.493663	173923212.44008	69445775.1340712	9434635.53320519	538	0.992253786217549	4.50821411302328	0.000486686329119222	0.000762523388056229
"Proliferating Basal"	"Natural Killer"	0.992360097530375	0.340684630975478	0.659315369024522	0.000427092581044385	721.016327787151	101.965998212351	383.567246605149	10.9411409369357	25.3544527292112	10225.3841171964	14.2102905511073	NA	1.16072037501165	-0.303960852688452	2.8987263921765	5.46319059876489	-9.38182085218505	2.43600116262092	8730525864580.42	2962035724470.21	4653768770047.87	362294155193.984	106035988547.274	405881326608.71	193843763392.783	886	0.992340681313574	4.45725175349912	0.000541999149400438	0.000846143206799726
"Nonclassical Monocyte"	"Pericyte"	0.992361937930676	0.591875011106525	0.408124988893475	3.29939490534961e-05	177.412378426946	219.076133144757	83.1646660376072	71.5781554623736	2698.8520045684	180.678040679745	0.133225458070557	NA	-0.93382690864227	-1.31701487800204	-1.33257646172949	7.42281092182914	-0.329220065840271	-2.87656740652433	36096701811.4884	11930250429.5789	13627008049.0818	2500299437.46719	521966126.814575	5646958575.56563	1585982961.55855	558	0.992342561727595	4.45614902426856	0.000543262399820279	0.000846143206799726
"Natural Killer"	"Proliferating NK/T"	0.992401565027101	0.500152946846512	0.499847053153488	0.000862938546084916	706.564168148232	153.847590499297	546.842807455504	16.9039310571467	47.7485526971539	13890.2225378842	14.6727597649637	NA	-1.62632677243022	0.804010982014365	-2.25142738433768	-4.44492070187206	11.294476748008	-2.08813892894591	20645996194607.1	3251399605013.39	12075475685392.3	2412137049340.64	263637453887.326	524946911223.759	1927240276849.46	971	0.992382253622149	4.43287352308633	0.000570616885025273	0.00088613445674513
"Natural Killer"	"Proliferating Macrophage"	0.99244700847115	0.321057868826674	0.678942131173326	4.64406665355943e-05	694.880583183621	80.2870785287317	333.934060154836	2.61274742990226	2.02669953079825	9444.51783911923	2.66681234655077	NA	-1.61603920000883	0.243324427069881	-3.16877216328786	-3.46221923575071	8.68952280380961	-2.18673162991961	2398411888077.32	619048137188.015	1414058523828	62153764946.5814	38189416429.204	119808301883.471	129988851646.857	708	0.992427811874701	4.40616025870845	0.000603695816260689	0.000934754812274615
"Differentiating Basal"	"Nonclassical Monocyte"	0.99246663922186	0.476379788649526	0.523620211350474	0	765.659245072012	1549.9114934207	763.444516407282	66.719612423431	2520.74691644585	168.826667645151	0	NA	2.4102704253475	0.917275256674846	-1.74851506902155	-10.2905708896273	-2.60246681562092	-0.000106306180371022	1563530260859002	404437413950429	544127786127928	151217879575422	31568463250566.9	332850856583539	84838186995925.8	1127	0.992447491046641	4.39462205569654	0.000618564179296583	0.00095497627680876
"Mucous"	"Vein"	0.992480291498396	0.57915070253697	0.420849297463031	0.00681663172980149	147.415929467633	235.99718277421	217.72789349551	102.909361651728	84.7543133898122	203.423410630588	103.788235664224	NA	1.23756486787202	-2.31028273309114	-0.0158457616787021	-0.734195468521876	0.720979514087308	-4.00989581527799	16368411658253.6	4302994012749.62	1280916584605.05	6700992471336.43	3038613304640.91	672761115280.505	158479340901.787	1041	0.992461222646529	4.38657127724331	0.000629152740710199	0.000968491682492668
"Bronchial Vessel 2"	"Proliferating Basal"	0.992487374592128	0.558473639226466	0.441526360773534	0.00990307737945531	33.4705289399766	29.1857046065285	37.4045652462034	33.966223386933	45.3958500749389	33.0533932875595	41.6618358259194	NA	-0.261930983548822	0.585876049966491	-0.695613120352489	-2.44328350927592	-0.414184548382071	0.674342838304112	1771101563.16284	746556510.793249	699742203.686332	64286785.4023988	12931832.2230534	210193626.130224	27694069.2885677	750	0.992468512624516	4.38229728476842	0.000634846703770361	0.000974415870903345
"Alveolar Fibroblast"	"Mucous"	0.992511283158094	0.560448127330569	0.439551872669431	0.0236588430018682	76.6119126691213	125.724918496075	43.5038745552258	52.4657775875578	27.4952344017643	142.284395678173	40.7994413974972	NA	-0.0268843251112536	1.55383849101042	1.41254336491132	1.92376651420289	0.293360547866882	1.67944089861369	25380864254.8712	6798161586.98279	9885712944.95515	2250732723.61451	2093336533.27091	2976450828.7361	1127566064.08796	535	0.992492343462376	4.36832610019999	0.000653817895237555	0.00100062564836356
"Vein"	"Capillary"	0.992590018631934	0.620149932384974	0.379850067615026	0.0127471439578718	59.5954830405448	66.843336243887	153.776235236044	34.0584279757152	48.3352068893111	102.753650015448	100.986030743813	NA	-0.787883645286849	1.16394505245701	-1.29044478185121	-1.0197734821833	-0.6260455375976	2.56692940627093	513871552.989434	174029154.750305	33727420.0943225	188521026.89155	78461683.5706058	28950470.9731593	3865623.10748882	508	0.992571306662215	4.32203753940901	0.000720771550930374	0.00109990571933884
"Vascular Smooth Muscle"	"IGSF21+ Dendritic"	0.992607349341179	0.592614653663802	0.407385346336198	0.0211531662702665	8.26624677668014	7.66533427219025	9.56750204778576	6.62994026142419	7.50195285166989	12.4149320074044	10.8224069576412	NA	0.244316274937936	0.049653809920758	0.698374857669385	-0.17701160022929	0.148971525995333	0.265976524614698	42366537.3333163	18612539.8813999	5530090.31629197	8276151.3705928	4026866.23802996	4797039.37757087	684514.825548654	339	0.992589520097014	4.31136179239101	0.000737151632633738	0.00112166012112569
"Nonclassical Monocyte"	"Classical Monocyte"	0.992668306843583	0.403990796556856	0.596009203443144	0.000610161624583402	386.421144855365	514.781550632227	643.532481114968	79.6563982263649	493.3554142494	956.365459252749	919.460668736771	NA	-0.635609336532425	-1.80013692891054	1.9084606580052	1.29325460116267	-5.09308865987595	-7.39635208191695	420712435014286	188224531080251	69379944702711.9	151217879575422	201062566822.556	4615798332678.22	3565601657541.47	1113	0.992649677706645	4.27610338430039	0.000793910809313085	0.00120455433137158
"Bronchial Vessel 2"	"Differentiating Basal"	0.992698449071486	0.301741500597382	0.698258499402618	0.00125071655301427	575.439980389381	1208.97496419927	672.051118956235	20.1357074088917	28.7847218380055	18.3058009059261	20.7327854686036	NA	-2.52846647821773	-0.0169720654253547	2.12911695590621	2.88979037571135	1.94320203886321	3.03584925876273	349160449794.179	116044349953.799	83676871657.8091	27957418878.2753	15766265456.4578	90459534151.1124	12120661443.3132	1004	0.992679889193876	4.25839802698054	0.000824022524610309	0.00124665871918121
"Myofibroblast"	"Pericyte"	0.992724149067244	0.632894514762079	0.367105485237921	0.0108353505008953	172.988548517167	326.097741428631	808.782559830016	367.012774182009	87.931066033369	119.318788283436	1814.67733188172	NA	0.169021607270642	5.07980113881163	-0.0412268738961517	-1.30425355468076	-1.60741307742025	10.1187903399835	2868331984.10492	558585751.172977	48945873.2460365	84808626.9794932	685776363.909068	1458571621.01964	2962718.03028088	537	0.992705686092402	4.24328067995228	0.000850624864214855	0.00128209162576811
"Mucous"	"Capillary Aerocyte"	0.992725684009077	0.578923216247891	0.421076783752109	0.0277432844433659	76.0517336445631	121.709325698171	43.6775611375573	55.4326114887674	26.5608500094872	140.25069765055	44.6829218630316	NA	0.592858914494128	-0.878169550213017	-1.03198710393834	-1.39775324094372	0.39590416031052	-0.7821212431228	69110159993.4095	18183959591.6964	27223440161.1226	5594448806.34403	5522821127.48824	8647943777.11296	3263377592.06253	565	0.992707283309579	4.24234471394785	0.000852299546675392	0.00128209162576811
"Adventitial Fibroblast"	"Vascular Smooth Muscle"	0.992737071632644	0.659729655409247	0.340270344590753	0.0406205955357618	4.21820324685304	4.03551156099328	4.60718234010788	3.17221863577901	3.80276582123266	4.49268093744479	7.08547503572747	NA	-0.0795092433457042	-0.431581754009035	-0.127431723467726	0.190202450254842	-0.115006111545885	0.0564932608829294	7177425.43660347	2552828.83201339	1817197.62812299	654046.372124943	730071.235858894	1179902.68214925	173569.537077883	205	0.992720471342079	4.23461666893293	0.000866252185662735	0.0012993782784941
"Platelet/Megakaryocyte"	"Mucous"	0.992852006564563	0.555711128612541	0.444288871387459	0.0215045352041477	74.0740787804498	124.636501653086	42.1609116639677	50.6780853994282	27.6414042570445	140.650369310047	37.1842152423718	NA	-0.726863311585646	0.664091186599155	1.02080532404411	1.59231125735103	-0.366582314979789	0.714503752472931	116559882674.415	30777656284.2739	50854612799.6799	8115769734.02538	6717154203.16953	12447668319.5728	6575936717.13721	537	0.99283392581835	4.16814204805851	0.000995982458291596	0.00148974146735967
"Ciliated"	"Mucous"	0.992866324350504	0.660426416233042	0.339573583766958	0.0338281131188315	65.3211942206624	125.321357112535	45.3677114580904	55.7082040726176	31.152051642153	144.32670408018	39.7185841542493	NA	-1.02738796523255	0.313251227074982	1.30859139095147	1.41901964218042	-0.440421732157171	0.154548758055612	343693823917.495	60832358268.2792	163945923589.824	16330369478.0797	24379060444.4289	24992186308.26	49162333231.6021	673	0.992848293621122	4.15972482811501	0.00101372255672023	0.0015119929659556
"TREM2+ Dendritic"	"Capillary"	0.992870498264749	0.628329780529107	0.371670219470893	0.0396799795820143	5.96571112383089	6.99010313042553	5.6918644400933	6.60204816837146	4.8700570840459	5.21303214723444	6.66082437402099	NA	-0.57560368106725	-1.02908524129276	-0.472089286134844	-0.571985681436915	-0.801583442452579	-0.762482633135055	76719720.5286307	20017589.2740069	29886320.3870723	4341797.22720419	5373833.20195712	13695300.1989728	2726545.12133818	239	0.992853661191879	4.15658035806076	0.00102042965481516	0.0015177094584293
"Artery"	"Capillary"	0.992914550407275	0.534686802872021	0.465313197127979	0.0147436813983834	14.981244050021	13.3894200105096	27.0622442259519	15.1184670045113	14.9895113919938	14.0295143817237	28.8883202306882	NA	-0.877030360065653	0.0281912669427021	-0.932750169399784	-0.137739396660836	-1.05972285925294	0.468795899245494	32674837.4680314	17011590.4987252	2545827.94349867	3263112.09211948	1707867.46329814	7642434.42193556	249830.215566143	352	0.992897037861859	4.13117036350863	0.00107626254301424	0.00159625455817843
"Alveolar Epithelial Type 1"	"Mucous"	0.992940233931034	0.574923479116273	0.425076520883727	0.0217501548575412	75.6107934852319	126.144682052052	44.6139019286192	51.6375294095504	26.5673249015547	142.38505064069	41.5126297876501	NA	-0.444322146661766	0.750556924102634	1.53414372881837	2.12982079576421	-0.103353987628143	0.747648682811976	54139690678.8585	13794238696.1029	23728180764.5551	3706553837.10074	3351306063.79936	6042620190.94745	3014928619.9386	543	0.992922372643715	4.11633030961581	0.00111025567530479	0.00164205881389616
"Classical Monocyte"	"Macrophage"	0.992984706369731	0.336881293306972	0.663118706693028	0.00441234218556884	771.370704639548	1970.76918064528	910.970668574444	7.00400242243516	2855.29597809834	2250.28422038679	1321.142940569	NA	-2.54622136780382	3.00778515729727	-0.41692021551277	9.73666965699363	7.61190328269682	7.39164281666318	324046785584618	84105883331120.3	70907097183278.8	157468523978640	761209270717.978	4428838968175.37	3494361106370.41	1115	0.992966865598476	4.09027003335327	0.00117253626052769	0.00172932722223079
"Mucous"	"Pericyte"	0.992987457864005	0.564088755639039	0.435911244360961	0.0256262356042412	75.7089102613523	127.388930722841	43.4678026090357	51.2777534236171	28.012707756488	140.659108662567	40.1264238754045	NA	-0.00277339198365534	-1.3214953670751	-1.75630273777554	-2.31022071806171	-0.323746708637426	-1.51397869219359	26366889701.7332	6830811125.6538	11205077674.2327	1969721738.54918	1846670207.03496	2993703834.12736	1274853426.85751	534	0.992969715072048	4.08860112805282	0.00117664028412072	0.0017305461560327
"Classical Monocyte"	"Mucous"	0.992994499164431	0.531894600938515	0.468105399061485	0.0147059465554646	370.956742095133	471.338730617175	754.592173636873	50.0685821200459	2243.38161704388	1806.72449559749	672.64061441691	NA	0.0356233372929275	2.1200422172315	-1.36097095353768	9.64617873292852	5.75147876347996	6.49574893612637	292526456061339	107770262545053	57049035755154.7	119128589237596	711341661511.856	2447039938612.15	2866121264921.15	1089	0.992976693804282	4.08451380186936	0.00118675150292555	0.00174056887095747
"Platelet/Megakaryocyte"	"Nonclassical Monocyte"	0.993033861864519	0.565331070597974	0.434668929402026	0.000159541619559975	175.943844764682	228.679963205679	85.8769671415185	75.1076752303405	2811.65408232518	185.816934344983	0.55151896885249	NA	0.146356144399834	0.620615835485172	0.550327855927154	-8.40107656603447	-0.433325701321043	2.07386281451291	160734190160.233	53754252657.9151	61846623298.9888	10301888892.9677	1898621069.03979	23479766622.772	8180802098.46155	561	0.993016178527581	4.06138934507081	0.00124559411910115	0.00182181078915626
"Differentiating Basal"	"Lymphatic"	0.993042987426583	0.284266382604165	0.715733617395835	5.02890174751428e-05	647.299744378593	1595.08090203753	815.396940277111	1.53677287730994	1.54721903350184	1.09748504663893	4.47119489388948	NA	2.82480169497653	0.410875272591938	-2.14256535204746	-2.10406867108056	-2.05563379640375	-2.86503650441881	2189042442499.11	635811411626.782	480204695074.861	205751766212.774	179424569832.584	652053678130.531	15937095223.3702	628	0.99302529571362	4.05605007361687	0.00125958473429289	0.00183718436383052
"Basophil/Mast 1"	"Plasmacytoid Dendritic"	0.993075881535108	0.0266772720621998	0.9733227279378	0	2464.05949818884	65.7921510552278	42.2114290859	71.9800616036939	128.545694276564	15542.028873954	0	NA	2.01085858227155	1.36315856166045	1.92257370604059	3.47771117056069	-9.50613908654016	0.000341572210318246	2288049234663150	792352501324889	757761631841922	155102421250882	125130893430450	353073976558115	84838186995925.8	1119	0.993058264292002	4.03674359806505	0.00131148128667961	0.00190760914426126
"Basophil/Mast 1"	"Natural Killer"	0.993080890690326	0.22284118535868	0.77715881464132	0	1000.26337902586	158.772477971451	397.454797215878	80.8469325420479	144.380608215745	9534.07730383646	0	NA	1.2390352964956	-0.593666717070641	2.03729944752437	3.68542669317843	-7.82819319378762	0.000138225248237247	2080621181606389	790000159567355	738031238280025	155102421250882	125130893430450	169643995582207	84838186995925.8	1113	0.993063290581285	4.03380030408208	0.00131957629654996	0.00191411067191862
"Alveolar Epithelial Type 2"	"Mucous"	0.993123594404453	0.625025978121919	0.374974021878081	0.0153159089546165	76.9077431673355	138.514431455084	49.7563564038955	57.8880864948536	28.0938223821483	162.122014136766	52.8528645878876	NA	-0.572056356953167	0.132968687587819	2.178639809541	2.58178586444687	0.111097410258136	0.167931965483972	153933389055.023	32048599473.2543	85429458199.6611	6630160189.67699	6454087397.22534	12198463935.5993	9926484443.24663	666	0.993106192110787	4.00867924307687	0.00139070522050984	0.00201175988062794
